=======================================================
Objective function:  Wrcug
Matrix:  R50.csv
Iterations:  100
Heuristic for search:  RobSA3
Improvement function # 0
Window width for improvement:  0
Heuristic for improvement:  RobSA3
Seed:  33
=======================================================

Best permutations: 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 93 2 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 94 2 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 95 2 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 3 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 94 1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 96 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 1 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 94 3 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 94 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 95 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 96 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 97 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 97 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 97 

Pair-order violations matrix
0 1 2 2 0 1 1 2 2 2 2 1 2 1 1 2 0 2 0 0 3 2 2 2 0 1 1 2 2 2 0 2 1 3 0 1 1 2 3 2 0 1 1 2 2 0 1 2 1 1 
1 0 2 2 0 1 2 2 3 2 2 2 2 1 1 3 0 2 0 0 3 2 2 2 1 1 1 3 2 2 0 2 2 3 1 1 1 2 3 2 1 1 1 1 2 0 1 2 1 2 
2 2 0 3 2 2 3 4 2 1 1 1 3 2 1 2 1 3 0 1 1 0 2 3 1 2 1 2 2 1 0 2 1 2 1 1 2 2 1 1 1 0 1 1 2 1 2 2 2 1 
2 2 3 0 1 1 2 2 1 1 2 1 2 1 1 2 1 2 0 1 1 0 1 1 1 1 1 2 1 0 1 2 1 2 1 1 1 1 1 2 1 0 1 1 2 1 1 1 1 1 
0 0 2 1 0 2 3 2 3 3 2 3 2 1 2 3 2 2 1 3 3 2 3 2 1 1 3 3 2 2 1 2 3 3 1 3 1 3 3 2 3 2 3 2 2 3 2 3 1 2 
1 1 2 1 2 0 4 2 3 2 2 2 2 2 1 3 0 2 0 2 2 2 2 3 1 1 1 3 2 2 0 2 2 3 1 1 2 2 3 2 2 1 1 1 3 1 2 2 1 2 
1 2 3 2 3 4 0 2 2 2 2 1 2 1 1 2 0 2 0 1 2 1 2 1 0 1 1 2 2 1 0 1 1 3 0 1 1 2 2 2 2 0 1 1 1 0 0 2 1 1 
2 2 4 2 2 2 2 0 3 2 2 1 0 2 0 1 0 1 0 1 1 0 2 1 0 0 1 1 2 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 0 
2 3 2 1 3 3 2 3 0 1 2 1 2 1 1 2 0 2 0 0 1 1 2 2 0 1 1 2 1 2 0 2 0 2 0 1 1 2 3 2 0 0 0 1 2 0 1 1 1 1 
2 2 1 1 3 2 2 2 1 0 1 2 2 1 0 2 0 2 0 0 1 1 3 2 0 1 2 2 1 2 1 1 1 1 0 2 1 2 2 1 0 1 1 1 1 0 1 2 1 1 
2 2 1 2 2 2 2 2 2 1 0 1 2 2 1 1 1 2 0 1 2 0 2 2 1 2 1 1 2 1 1 1 1 1 1 1 2 2 2 1 1 0 1 1 1 1 1 2 2 0 
1 2 1 1 3 2 1 1 1 2 1 0 3 1 1 3 0 2 0 0 2 2 3 2 1 1 2 3 1 2 1 2 2 2 1 2 1 2 3 2 1 1 1 2 2 0 1 1 1 2 
2 2 3 2 2 2 2 0 2 2 2 3 0 5 2 2 1 1 0 1 1 0 2 2 0 1 1 1 2 1 0 0 1 2 1 1 1 2 1 1 1 0 1 0 1 1 1 1 0 0 
1 1 2 1 1 2 1 2 1 1 2 1 5 0 4 2 1 1 0 2 2 1 2 2 1 1 2 2 1 1 1 1 2 2 1 2 2 2 2 1 2 1 2 1 2 2 1 2 1 1 
1 1 1 1 2 1 1 0 1 0 1 1 2 4 0 5 1 2 0 2 3 1 3 3 0 1 2 2 2 2 1 2 2 3 1 2 2 2 3 1 2 1 2 2 2 1 1 2 1 1 
2 3 2 2 3 3 2 1 2 2 1 3 2 2 5 0 4 2 0 0 1 1 1 1 1 1 1 2 1 1 0 1 0 1 0 0 1 1 2 2 1 0 0 1 1 0 0 1 1 1 
0 0 1 1 2 0 0 0 0 0 1 0 1 1 1 4 0 2 1 3 3 2 3 3 1 1 3 3 2 2 1 2 3 3 2 2 2 3 3 2 3 1 3 2 3 3 2 3 1 2 
2 2 3 2 2 2 2 1 2 2 2 2 1 1 2 2 2 0 0 1 1 0 2 2 1 1 1 1 2 1 0 1 1 1 1 1 1 2 1 0 1 0 1 1 1 1 1 1 1 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5 3 3 3 3 3 3 2 3 3 3 2 3 3 3 3 2 3 3 3 3 3 2 3 3 3 3 3 3 3 3 
0 0 1 1 3 2 1 1 0 0 1 0 1 2 2 0 3 1 5 0 4 2 3 2 1 1 2 3 2 2 1 2 3 3 1 2 1 2 3 2 1 1 2 2 2 0 2 2 1 2 
3 3 1 1 3 2 2 1 1 1 2 2 1 2 3 1 3 1 3 4 0 3 2 2 0 1 1 2 2 2 0 1 0 2 0 1 1 2 3 1 0 1 0 0 1 0 1 2 1 1 
2 2 0 0 2 2 1 0 1 1 0 2 0 1 1 1 2 0 3 2 3 0 3 3 1 2 1 2 2 2 1 3 1 3 1 1 2 2 3 3 1 1 1 2 3 1 3 2 2 1 
2 2 2 1 3 2 2 2 2 3 2 3 2 2 3 1 3 2 3 3 2 3 0 5 0 0 2 2 1 1 0 1 1 1 0 1 0 0 2 1 0 1 0 1 1 0 2 0 0 1 
2 2 3 1 2 3 1 1 2 2 2 2 2 2 3 1 3 2 3 2 2 3 5 0 1 0 1 2 2 1 0 1 1 2 0 1 1 2 1 1 1 0 1 0 2 1 1 1 0 1 
0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 1 1 3 1 0 1 0 1 0 6 2 3 2 2 1 3 2 3 2 2 2 3 3 2 3 1 2 2 3 2 3 3 2 2 
1 1 2 1 1 1 1 0 1 1 2 1 1 1 1 1 1 1 3 1 1 2 0 0 6 0 5 2 2 2 1 1 2 2 2 2 2 3 2 1 2 1 2 1 2 2 3 3 1 1 
1 1 1 1 3 1 1 1 1 2 1 2 1 2 2 1 3 1 2 2 1 1 2 1 2 5 0 3 1 2 0 2 2 2 1 1 1 1 3 2 1 1 1 2 2 1 3 1 1 2 
2 3 2 2 3 3 2 1 2 2 1 3 1 2 2 2 3 1 3 3 2 2 2 2 3 2 3 0 3 1 0 2 0 2 0 0 1 1 1 2 1 0 0 1 2 0 1 1 1 1 
2 2 2 1 2 2 2 2 1 1 2 1 2 1 2 1 2 2 3 2 2 2 1 2 2 2 1 3 0 5 1 1 1 2 1 2 1 2 2 1 1 1 1 1 1 1 2 2 1 1 
2 2 1 0 2 2 1 1 2 2 1 2 1 1 2 1 2 1 3 2 2 2 1 1 2 2 2 1 5 0 1 2 1 2 1 1 1 1 2 2 1 1 1 1 2 1 3 1 1 1 
0 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 1 0 2 1 0 1 0 0 1 1 0 0 1 1 0 3 3 3 2 3 2 2 3 3 2 2 3 3 3 2 4 2 2 2 
2 2 2 2 2 2 1 0 2 1 1 2 0 1 2 1 2 1 3 2 1 3 1 1 3 1 2 2 1 2 3 0 2 3 1 1 2 2 2 1 1 0 1 0 1 1 2 2 2 1 
1 2 1 1 3 2 1 1 0 1 1 2 1 2 2 0 3 1 3 3 0 1 1 1 2 2 2 0 1 1 3 2 0 7 0 1 1 2 3 2 1 1 1 1 2 0 2 2 1 2 
3 3 2 2 3 3 3 1 2 1 1 2 2 2 3 1 3 1 3 3 2 3 1 2 3 2 2 2 2 2 3 3 7 0 2 1 1 2 2 1 0 0 0 0 0 0 1 2 1 0 
0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 2 1 3 1 0 1 0 0 2 2 1 0 1 1 2 1 0 2 0 4 2 3 3 2 3 1 2 2 3 2 2 3 1 2 
1 1 1 1 3 1 1 1 1 2 1 2 1 2 2 0 2 1 2 2 1 1 1 1 2 2 1 0 2 1 3 1 1 1 4 0 2 2 3 2 1 1 1 2 2 1 3 1 1 2 
1 1 2 1 1 2 1 1 1 1 2 1 1 2 2 1 2 1 3 1 1 2 0 1 2 2 1 1 1 1 2 2 1 1 2 2 0 4 2 1 2 1 2 1 1 2 2 2 1 1 
2 2 2 1 3 2 2 1 2 2 2 2 2 2 2 1 3 2 3 2 2 2 0 2 3 3 1 1 2 1 2 2 2 2 3 2 4 0 2 1 1 1 1 1 1 1 2 0 0 1 
3 3 1 1 3 3 2 1 3 2 2 3 1 2 3 2 3 1 3 3 3 3 2 1 3 2 3 1 2 2 3 2 3 2 3 3 2 2 0 3 0 0 0 0 1 0 2 1 1 1 
2 2 1 2 2 2 2 0 2 1 1 2 1 1 1 2 2 0 3 2 1 3 1 1 2 1 2 2 1 2 3 1 2 1 2 2 1 1 3 0 1 0 1 2 1 1 2 2 2 0 
0 1 1 1 3 2 2 1 0 0 1 1 1 2 2 1 3 1 3 1 0 1 0 1 3 2 1 1 1 1 2 1 1 0 3 1 2 1 0 1 0 1 2 2 2 0 2 2 1 1 
1 1 0 0 2 1 0 0 0 1 0 1 0 1 1 0 1 0 2 1 1 1 1 0 1 1 1 0 1 1 2 0 1 0 1 1 1 1 0 0 1 0 2 2 3 2 4 2 2 2 
1 1 1 1 3 1 1 1 0 1 1 1 1 2 2 0 3 1 3 2 0 1 0 1 2 2 1 0 1 1 3 1 1 0 2 1 2 1 0 1 2 2 0 4 2 0 3 2 1 2 
2 1 1 1 2 1 1 0 1 1 1 2 0 1 2 1 2 1 3 2 0 2 1 0 2 1 2 1 1 1 3 0 1 0 2 2 1 1 0 2 2 2 4 0 2 1 3 2 2 1 
2 2 2 2 2 3 1 1 2 1 1 2 1 2 2 1 3 1 3 2 1 3 1 2 3 2 2 2 1 2 3 1 2 0 3 2 1 1 1 1 2 3 2 2 0 2 1 2 1 1 
0 0 1 1 3 1 0 1 0 0 1 0 1 2 1 0 3 1 3 0 0 1 0 1 2 2 1 0 1 1 2 1 0 0 2 1 2 1 0 1 0 2 0 1 2 0 3 2 1 2 
1 1 2 1 2 2 0 0 1 1 1 1 1 1 1 0 2 1 3 2 1 3 2 1 3 3 3 1 2 3 4 2 2 1 2 3 2 2 2 2 2 4 3 3 1 3 0 2 1 2 
2 2 2 1 3 2 2 1 1 2 2 1 1 2 2 1 3 1 3 2 2 2 0 1 3 3 1 1 2 1 2 2 2 2 3 1 2 0 1 2 2 2 2 2 2 2 2 0 1 1 
1 1 2 1 1 1 1 0 1 1 2 1 0 1 1 1 1 1 3 1 1 2 0 0 2 1 1 1 1 1 2 2 1 1 1 1 1 0 1 2 1 2 1 2 1 1 1 1 0 1 
1 2 1 1 2 2 1 0 1 1 0 2 0 1 1 1 2 0 3 2 1 1 1 1 2 1 2 1 1 1 2 1 2 0 2 2 1 1 1 0 1 2 2 1 1 2 2 1 1 0 

Rho histogram: 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 97 

Summary:
objF nSamp nIter rhoMean rhoStDev rProp hitsProp rankHitsProp seconds
Wrcug 50 100 0.9718828331332537 0.15858593310995614 0.57 0.57 0.9408 140.714081773
